year,trifd,frsid,facility,address,city,county,state,zip,lat,long,transfer,release
2018,12550SNCNC1184R,1.10001E+11,GLOBAL COS LLC SOUTH TERMINAL,1184 RIVER RD,NEW WINDSOR,ORANGE,NY,12553,41.479611,-74.011472,0,2
2018,14020CHPNX700EL,1.10009E+11,CHAPIN INTERNATIONAL,700 ELLICOTT ST,BATAVIA,GENESEE,NY,14020,42.98279,-78.16855,5,5
2018,14304PRCSP2124L,1.1E+11,PRECIOUS PLATE INC,2124 LIBERTY DR,NIAGARA FALLS,NIAGARA,NY,14304,43.0753,-78.9366,5918,114
2018,1071WKMBRM112SA,1.10044E+11,KIMBER MFG INC,1120 SAW MILL RIVER RD,YONKERS,WESTCHESTER,NY,10710,40.97338,-73.86706,35473,1134.5
2018,13021BRNSTQUARR,1.1E+11,NUCOR STEEL AUBURN INC,25 QUARRY RD,AUBURN,CAYUGA,NY,13021,42.95071,-76.57087,267773.71,261.79
2018,14304PRCSP2124L,1.1E+11,PRECIOUS PLATE INC,2124 LIBERTY DR,NIAGARA FALLS,NIAGARA,NY,14304,43.0753,-78.9366,15.08,0.871
2018,1286WSLCKC21GRA,1.10018E+11,SLACK CHEMICAL CO INC,21 GRANDE BLVD,SARATOGA SPRINGS,SARATOGA,NY,12866,43.065597,-73.821019,0,1455
2018,1421WCCTNG225FI,1.10058E+11,UC COATINGS LLC,2250 FILLMORE AVE,BUFFALO,ERIE,NY,14214,42.93536,-78.83924,0,6
2018,13045CRTLN1911L,1.10002E+11,CORTLAND ASPHALT PRODUCTS,1911 LORING CROSSING RD,CORTLAND,CORTLAND,NY,13045,42.624568,-76.150525,0,0.0268318
2018,1336WFLDMR245RI,1.10057E+11,FELDMEIER EQUIPMENT INC,245 RIVESIDE IND US TRIAL PARK,LITTLE FALLS,HERKIMER,NY,13365,43.02926,-74.876015,29797,12531
2018,12550SNCNC1184R,1.10001E+11,GLOBAL COS LLC SOUTH TERMINAL,1184 RIVER RD,NEW WINDSOR,ORANGE,NY,12553,41.479611,-74.011472,0,0
2018,13021BRNSTQUARR,1.1E+11,NUCOR STEEL AUBURN INC,25 QUARRY RD,AUBURN,CAYUGA,NY,13021,42.95071,-76.57087,5526.91,473.24
2018,12550SNCNC1184R,1.10001E+11,GLOBAL COS LLC SOUTH TERMINAL,1184 RIVER RD,NEW WINDSOR,ORANGE,NY,12553,41.479611,-74.011472,43,65
2018,14020CHPNX700EL,1.10009E+11,CHAPIN INTERNATIONAL,700 ELLICOTT ST,BATAVIA,GENESEE,NY,14020,42.98279,-78.16855,5697,0
2018,12550SNCNC1184R,1.10001E+11,GLOBAL COS LLC SOUTH TERMINAL,1184 RIVER RD,NEW WINDSOR,ORANGE,NY,12553,41.479611,-74.011472,78,100
2018,12550SNCNC1184R,1.10001E+11,GLOBAL COS LLC SOUTH TERMINAL,1184 RIVER RD,NEW WINDSOR,ORANGE,NY,12553,41.479611,-74.011472,0,37.6
2018,13021BRNSTQUARR,1.1E+11,NUCOR STEEL AUBURN INC,25 QUARRY RD,AUBURN,CAYUGA,NY,13021,42.95071,-76.57087,70590.45,1307.45
2018,14048DNKRK1ICEC,1.1E+11,FIELDBROOK FOODS CORP,ONE ICE CREAM DR,DUNKIRK,CHAUTAUQUA,NY,14048,42.474444,-79.321944,15253,0
2018,12550SNCNC1184R,1.10001E+11,GLOBAL COS LLC SOUTH TERMINAL,1184 RIVER RD,NEW WINDSOR,ORANGE,NY,12553,41.479611,-74.011472,0,11.6
2018,11105NWYRK31032,1.1E+11,CHARLES POLETTI POWER PROJECT & 500 MW PLANT,31-03 20TH AVE,ASTORIA,QUEENS,NY,11105,40.77932,-73.905725,0,87.9
2018,12550RSTNG992RA,1.1E+11,ROSETON GENERATING LLC,992 RIVER RD,NEWBURGH,ORANGE,NY,12550,41.5717,-73.97502,0,0.227
2018,14304PRCSP2124L,1.1E+11,PRECIOUS PLATE INC,2124 LIBERTY DR,NIAGARA FALLS,NIAGARA,NY,14304,43.0753,-78.9366,44,1.06
2018,1071WKMBRM112SA,1.10044E+11,KIMBER MFG INC,1120 SAW MILL RIVER RD,YONKERS,WESTCHESTER,NY,10710,40.97338,-73.86706,16893,0
2018,14304PRCSP2124L,1.1E+11,PRECIOUS PLATE INC,2124 LIBERTY DR,NIAGARA FALLS,NIAGARA,NY,14304,43.0753,-78.9366,5962.4,80
2018,10001GDNNWJFKIN,1.10001E+11,ALLIED NEW YORK SERVICES  INC,J.F.K. INTERNATIONAL AIRPORT BUILDING # 90,JAMAICA,QUEENS,NY,11430,40.6475,-73.78675,295.76,146.92
2018,14615CRSTR149WR,1.10031E+11,CARESTREAM HEALTH INC-ISC B-14,1669 LAKE AVE EASTMAN B US INESS PARK BUILDING 14,ROCHESTER,MONROE,NY,14615,43.19897,-77.63147,9070,11274
2018,10707MDRYN150MA,1.1E+11,MEDI-RAY INC,150 MARBLEDALE RD,TUCKAHOE,WESTCHESTER,NY,10707,40.9542,-73.81938,43630,2.05156
2018,1400WNTDPR2781T,1.10004E+11,UNITED PRECIOUS METALS REFINING INC,2781 TOWNLINE ROAD,ALDEN,ERIE,NY,14004,42.928025,-78.578296,0,8
2018,12550RSTNG992RA,1.1E+11,ROSETON GENERATING LLC,992 RIVER RD,NEWBURGH,ORANGE,NY,12550,41.5717,-73.97502,28.9,47.3
2018,11105NWYRK31032,1.1E+11,CHARLES POLETTI POWER PROJECT & 500 MW PLANT,31-03 20TH AVE,ASTORIA,QUEENS,NY,11105,40.77932,-73.905725,0,34.9
2018,1400WNTDPR2781T,1.10004E+11,UNITED PRECIOUS METALS REFINING INC,2781 TOWNLINE ROAD,ALDEN,ERIE,NY,14004,42.928025,-78.578296,33,0.7
2018,11105NWYRK31032,1.1E+11,CHARLES POLETTI POWER PROJECT & 500 MW PLANT,31-03 20TH AVE,ASTORIA,QUEENS,NY,11105,40.77932,-73.905725,0,15.7
2018,1400WNTDPR2781T,1.10004E+11,UNITED PRECIOUS METALS REFINING INC,2781 TOWNLINE ROAD,ALDEN,ERIE,NY,14004,42.928025,-78.578296,9142,38
2018,12550RSTNG992RA,1.1E+11,ROSETON GENERATING LLC,992 RIVER RD,NEWBURGH,ORANGE,NY,12550,41.5717,-73.97502,0,0.1
2018,10707MDRYN150MA,1.1E+11,MEDI-RAY INC,150 MARBLEDALE RD,TUCKAHOE,WESTCHESTER,NY,10707,40.9542,-73.81938,0,0
2018,13778THRYMWHEEL,1.10038E+11,THE RAYMOND CORP,20 S CANAL ST,GREENE,CHENANGO,NY,13778,42.327,-75.775,112240.01,1879.01
2018,11105NWYRK31032,1.1E+11,CHARLES POLETTI POWER PROJECT & 500 MW PLANT,31-03 20TH AVE,ASTORIA,QUEENS,NY,11105,40.77932,-73.905725,0,52.2
2018,11105NWYRK31032,1.1E+11,CHARLES POLETTI POWER PROJECT & 500 MW PLANT,31-03 20TH AVE,ASTORIA,QUEENS,NY,11105,40.77932,-73.905725,0,90.9
2018,1400WNTDPR2781T,1.10004E+11,UNITED PRECIOUS METALS REFINING INC,2781 TOWNLINE ROAD,ALDEN,ERIE,NY,14004,42.928025,-78.578296,92175.3,10241.7
2018,14692GLSNW1000U,1.1E+11,GLEASON WORKS,1000 UNIVERSITY AVE,ROCHESTER,MONROE,NY,14607,43.154308,-77.575614,2.2,2.2
2018,11105NWYRK31032,1.1E+11,CHARLES POLETTI POWER PROJECT & 500 MW PLANT,31-03 20TH AVE,ASTORIA,QUEENS,NY,11105,40.77932,-73.905725,0,6323.5
2018,12550RSTNG992RA,1.1E+11,ROSETON GENERATING LLC,992 RIVER RD,NEWBURGH,ORANGE,NY,12550,41.5717,-73.97502,0,23
2018,12550RSTNG992RA,1.1E+11,ROSETON GENERATING LLC,992 RIVER RD,NEWBURGH,ORANGE,NY,12550,41.5717,-73.97502,0,0.4
2018,1442WLNDLK2773C,1.10044E+11,LAND O'LAKES PURINA FEED LLC - CALEDONIA (CRC),2773 CALDONIA-LEROY ROAD,CALEDONIA,LIVINGSTON,NY,14423,42.977634,-77.880203,0,0
2018,11222JSHLW420MO,1.1E+11,JOSH LOWENSTEIN & SONS INC,420 MORGAN AVE,BROOKLYN,KINGS,NY,11222,40.71878,-73.93724,1750,1000
2018,12118PLYSTUPPER,1.10038E+11,POLYSET CO INC,65 HUDSON AVE,MECHANICVILLE,SARATOGA,NY,12118,42.92946,-73.72231,5937,4822.49
2018,13778THRYMWHEEL,1.10038E+11,THE RAYMOND CORP,20 S CANAL ST,GREENE,CHENANGO,NY,13778,42.327,-75.775,0,0
2018,1442WLNDLK2773C,1.10044E+11,LAND O'LAKES PURINA FEED LLC - CALEDONIA (CRC),2773 CALDONIA-LEROY ROAD,CALEDONIA,LIVINGSTON,NY,14423,42.977634,-77.880203,0,0
2018,12118PLYSTUPPER,1.10038E+11,POLYSET CO INC,65 HUDSON AVE,MECHANICVILLE,SARATOGA,NY,12118,42.92946,-73.72231,2,2.4
2018,14224PSTTF33NAM,1.10025E+11,UPSTATE NIAGARA COOPERATIVE INC,3300 N AMERICA DR,WEST SENECA,ERIE,NY,14224,42.8489,-78.73461,0,11
2018,11222JSHLW420MO,1.1E+11,JOSH LOWENSTEIN & SONS INC,420 MORGAN AVE,BROOKLYN,KINGS,NY,11222,40.71878,-73.93724,750,500
2018,14623PNNWL755JE,1.1E+11,UNITHER MANUFACTURING LLC,755 JEFFERSON RD,ROCHESTER,MONROE,NY,14623,43.084207,-77.621621,43543.09,1703
2018,13778THRYMWHEEL,1.10038E+11,THE RAYMOND CORP,20 S CANAL ST,GREENE,CHENANGO,NY,13778,42.327,-75.775,0,0
2018,14224PSTTF33NAM,1.10025E+11,UPSTATE NIAGARA COOPERATIVE INC,3300 N AMERICA DR,WEST SENECA,ERIE,NY,14224,42.8489,-78.73461,150237,0
2018,13778THRYMWHEEL,1.10038E+11,THE RAYMOND CORP,20 S CANAL ST,GREENE,CHENANGO,NY,13778,42.327,-75.775,4277.113,29.513
2018,1476WBFFLC2998C,1.10067E+11,NESL - OLEAN HOT MIX ASPHALT,2407 CONSTITUTION AVE,OLEAN,CATTARAUGUS,NY,14760,42.083336,-78.458086,0,9
2018,13904MRXCH117EF,1.1E+11,AMREX CHEMICAL CO INC,117 E FREDERICK ST,BINGHAMTON,BROOME,NY,13904,42.111507,-75.891434,0,0
2018,14882SCYGL228MI,1.1E+11,CAYUGA OPERATING CO LLC,228 CAYUGA DR,LANSING,TOMPKINS,NY,14882,42.601774,-76.634633,0,379
2018,14882SCYGL228MI,1.1E+11,CAYUGA OPERATING CO LLC,228 CAYUGA DR,LANSING,TOMPKINS,NY,14882,42.601774,-76.634633,0,0.0136
2018,11101CNSLD3854V,1.10033E+11,RAVENSWOOD GENERATING STATION,38-54 VERNON BLVD,LONG ISLAND CITY,QUEENS,NY,11101,40.75855,-73.94499,0,0.104
2018,14605RCHST962MA,1.1E+11,ROCHESTER STEEL TREATING WORKS  INC,962 E MAIN ST,ROCHESTER,MONROE,NY,14605,43.16157,-77.58659,10720,11000
2018,14882SCYGL228MI,1.1E+11,CAYUGA OPERATING CO LLC,228 CAYUGA DR,LANSING,TOMPKINS,NY,14882,42.601774,-76.634633,0,190.47
2018,14882SCYGL228MI,1.1E+11,CAYUGA OPERATING CO LLC,228 CAYUGA DR,LANSING,TOMPKINS,NY,14882,42.601774,-76.634633,0,109
2018,14882SCYGL228MI,1.1E+11,CAYUGA OPERATING CO LLC,228 CAYUGA DR,LANSING,TOMPKINS,NY,14882,42.601774,-76.634633,0,7.76761
2018,11101CNSLD3854V,1.10033E+11,RAVENSWOOD GENERATING STATION,38-54 VERNON BLVD,LONG ISLAND CITY,QUEENS,NY,11101,40.75855,-73.94499,8.6507,8.6955765
2018,11101CNSLD3854V,1.10033E+11,RAVENSWOOD GENERATING STATION,38-54 VERNON BLVD,LONG ISLAND CITY,QUEENS,NY,11101,40.75855,-73.94499,0,26707.4
2018,14605RCHST962MA,1.1E+11,ROCHESTER STEEL TREATING WORKS  INC,962 E MAIN ST,ROCHESTER,MONROE,NY,14605,43.16157,-77.58659,0,2625
2018,12834HLLNGCOUNT,1.10001E+11,EASTON MILL,3235 COUNTY RT 113,GREENWICH,WASHINGTON,NY,12834,43.11147,-73.56985,3197,6038
2018,11101CNSLD3854V,1.10033E+11,RAVENSWOOD GENERATING STATION,38-54 VERNON BLVD,LONG ISLAND CITY,QUEENS,NY,11101,40.75855,-73.94499,803.36,833.805
2018,13057LTRDR675BE,1.10031E+11,ULTRA DAIRY LLC,6750 BENEDICT RD W,EAST SYRACUSE,ONONDAGA,NY,13057,43.083,-76.055,61920.9,6880.1
2018,14882SCYGL228MI,1.1E+11,CAYUGA OPERATING CO LLC,228 CAYUGA DR,LANSING,TOMPKINS,NY,14882,42.601774,-76.634633,0,719.14
2018,14882SCYGL228MI,1.1E+11,CAYUGA OPERATING CO LLC,228 CAYUGA DR,LANSING,TOMPKINS,NY,14882,42.601774,-76.634633,0,1077.73
2018,14882SCYGL228MI,1.1E+11,CAYUGA OPERATING CO LLC,228 CAYUGA DR,LANSING,TOMPKINS,NY,14882,42.601774,-76.634633,0,1308.54
2018,13057LTRDR675BE,1.10031E+11,ULTRA DAIRY LLC,6750 BENEDICT RD W,EAST SYRACUSE,ONONDAGA,NY,13057,43.083,-76.055,0,0
2018,14882SCYGL228MI,1.1E+11,CAYUGA OPERATING CO LLC,228 CAYUGA DR,LANSING,TOMPKINS,NY,14882,42.601774,-76.634633,0,11781
2018,1487WLNDLK894AD,1.10039E+11,LAND O'LAKES PURINA FEED LLC - ERWIN,894 ADDISON ROAD,PAINTED POST,STEUBEN,NY,14870,42.11041,-77.15935,0,0
2018,10509CMVCNROUTE,1.1E+11,DUNMORE INTERNATIONAL CORP,3633 DANBURY RD,BREWSTER,PUTNAM,NY,10509,41.384229,-73.578519,3750,3933
2018,11101CNSLD3854V,1.10033E+11,RAVENSWOOD GENERATING STATION,38-54 VERNON BLVD,LONG ISLAND CITY,QUEENS,NY,11101,40.75855,-73.94499,48543,48543
2018,14882SCYGL228MI,1.1E+11,CAYUGA OPERATING CO LLC,228 CAYUGA DR,LANSING,TOMPKINS,NY,14882,42.601774,-76.634633,0,4.37
2018,14882SCYGL228MI,1.1E+11,CAYUGA OPERATING CO LLC,228 CAYUGA DR,LANSING,TOMPKINS,NY,14882,42.601774,-76.634633,0,924.56
2018,12306NSLTNONECA,1.10041E+11,VON ROLL USA INC,200 VON ROLL DR,SCHENECTADY,SCHENECTADY,NY,12306,42.804258,-73.985333,0,22.7
2018,11021WGCHM239GR,1.10017E+11,WEGO CHEMICAL GROUP,239 GREAT NECK RD,GREAT NECK,NASSAU,NY,11021,40.78188,-73.73196,0,0
2018,12306NSLTNONECA,1.10041E+11,VON ROLL USA INC,200 VON ROLL DR,SCHENECTADY,SCHENECTADY,NY,12306,42.804258,-73.985333,55684,3195.1
2018,11021WGCHM239GR,1.10017E+11,WEGO CHEMICAL GROUP,239 GREAT NECK RD,GREAT NECK,NASSAU,NY,11021,40.78188,-73.73196,0,0
2018,13815SMMNDNORWI,1.10001E+11,UNISON INDUSTRIES,5345 STATE HWY 12,NORWICH,CHENANGO,NY,13815,42.495277,-75.532569,16.1,0.1
2018,12306NSLTNONECA,1.10041E+11,VON ROLL USA INC,200 VON ROLL DR,SCHENECTADY,SCHENECTADY,NY,12306,42.804258,-73.985333,37842,3194.3
2018,11021WGCHM239GR,1.10017E+11,WEGO CHEMICAL GROUP,239 GREAT NECK RD,GREAT NECK,NASSAU,NY,11021,40.78188,-73.73196,0,0
2018,11021WGCHM239GR,1.10017E+11,WEGO CHEMICAL GROUP,239 GREAT NECK RD,GREAT NECK,NASSAU,NY,11021,40.78188,-73.73196,0,0
2018,1304WCVLLY3156F,1.10056E+11,C'VILLE YOGHURT INC,3156 FINGER LAKES E DR,CORTLAND,CORTLAND,NY,13045,42.561333,-76.22965,71514,7946
2018,12161LDCST123CU,1.10021E+11,OLDCASTLE PRECAST INC,123 COUNTY RT 101,SELKIRK,ALBANY,NY,12158,42.522556,-73.865833,0,20.7
2018,12078WDHYD68WOO,1.10019E+11,WOOD & HYDE LEATHER CO INC,68 WOOD ST,GLOVERSVILLE,FULTON,NY,12078,43.060775,-74.342214,0,116
2018,14111CRSCN1285E,1.10021E+11,CRESCENT MARKETING (DBA CRESCENT MANUFACTURING),10285 EAGLE DR,NORTH COLLINS,ERIE,NY,14111,42.60125,-78.93605,0,6
2018,12834HLLNGCOUNT,1.10001E+11,EASTON MILL,3235 COUNTY RT 113,GREENWICH,WASHINGTON,NY,12834,43.11147,-73.56985,3761,8235
2018,13424CLLNN8473S,1.10039E+11,CALLANAN INDUSTRIES INC ORISKANY FACILITY,8473 STATE RT 69,ORISKANY,ONEIDA,NY,13424,43.15686,-75.33028,0,0.0026128
2018,12306NSLTNONECA,1.10041E+11,VON ROLL USA INC,200 VON ROLL DR,SCHENECTADY,SCHENECTADY,NY,12306,42.804258,-73.985333,2977,7.624
2018,10474JHNLN1345S,1.10013E+11,TWI-LAQ INDUSTRIES INC,1345 SENECA AVE,BRONX,BRONX,NY,10474,40.81919,-73.88537,0,0
2018,14111CRSCN1285E,1.10021E+11,CRESCENT MARKETING (DBA CRESCENT MANUFACTURING),10285 EAGLE DR,NORTH COLLINS,ERIE,NY,14111,42.60125,-78.93605,0,0
2018,14111CRSCN1285E,1.10021E+11,CRESCENT MARKETING (DBA CRESCENT MANUFACTURING),10285 EAGLE DR,NORTH COLLINS,ERIE,NY,14111,42.60125,-78.93605,0,37
2018,12306NSLTNONECA,1.10041E+11,VON ROLL USA INC,200 VON ROLL DR,SCHENECTADY,SCHENECTADY,NY,12306,42.804258,-73.985333,3360,22.1
2018,12161LDCST123CU,1.10021E+11,OLDCASTLE PRECAST INC,123 COUNTY RT 101,SELKIRK,ALBANY,NY,12158,42.522556,-73.865833,0,0.1
2018,1304WCVLLY3156F,1.10056E+11,C'VILLE YOGHURT INC,3156 FINGER LAKES E DR,CORTLAND,CORTLAND,NY,13045,42.561333,-76.22965,0,0
2018,11021WGCHM239GR,1.10017E+11,WEGO CHEMICAL GROUP,239 GREAT NECK RD,GREAT NECK,NASSAU,NY,11021,40.78188,-73.73196,0,0
2018,1470WDWSNM825AL,1.10004E+11,DAWSON METAL CO INC,825 ALLEN ST,JAMESTOWN,CHAUTAUQUA,NY,14701,42.104075,-79.222397,9633,247
2018,14111CRSCN1285E,1.10021E+11,CRESCENT MARKETING (DBA CRESCENT MANUFACTURING),10285 EAGLE DR,NORTH COLLINS,ERIE,NY,14111,42.60125,-78.93605,0,21
2018,12306NSLTNONECA,1.10041E+11,VON ROLL USA INC,200 VON ROLL DR,SCHENECTADY,SCHENECTADY,NY,12306,42.804258,-73.985333,1053,0.0001483
2018,1470WDWSNM825AL,1.10004E+11,DAWSON METAL CO INC,825 ALLEN ST,JAMESTOWN,CHAUTAUQUA,NY,14701,42.104075,-79.222397,17437,463
2018,12306NSLTNONECA,1.10041E+11,VON ROLL USA INC,200 VON ROLL DR,SCHENECTADY,SCHENECTADY,NY,12306,42.804258,-73.985333,0,0.01036
2018,11021WGCHM239GR,1.10017E+11,WEGO CHEMICAL GROUP,239 GREAT NECK RD,GREAT NECK,NASSAU,NY,11021,40.78188,-73.73196,0,0
2018,11021WGCHM239GR,1.10017E+11,WEGO CHEMICAL GROUP,239 GREAT NECK RD,GREAT NECK,NASSAU,NY,11021,40.78188,-73.73196,0,0
2018,11021WGCHM239GR,1.10017E+11,WEGO CHEMICAL GROUP,239 GREAT NECK RD,GREAT NECK,NASSAU,NY,11021,40.78188,-73.73196,0,0
2018,14094LLGHN695OH,1.1E+11,ATI SPECIALTY MATERIALS-LOCKPORT PLANT,695 OHIO ST,LOCKPORT,NIAGARA,NY,14094,43.15664,-78.71152,0,6
2018,13424CLDWL6152C,1.10013E+11,CALDWELL BENNETT INC,6152 COUNTY SEAT RD,ORISKANY,ONEIDA,NY,13424,43.16141,-75.39139,28.5,1.7
2018,12306NSLTNONECA,1.10041E+11,VON ROLL USA INC,200 VON ROLL DR,SCHENECTADY,SCHENECTADY,NY,12306,42.804258,-73.985333,3798,516
2018,11021WGCHM239GR,1.10017E+11,WEGO CHEMICAL GROUP,239 GREAT NECK RD,GREAT NECK,NASSAU,NY,11021,40.78188,-73.73196,0,0
2018,1470WDWSNM825AL,1.10004E+11,DAWSON METAL CO INC,825 ALLEN ST,JAMESTOWN,CHAUTAUQUA,NY,14701,42.104075,-79.222397,16306,328
2018,11021WGCHM239GR,1.10017E+11,WEGO CHEMICAL GROUP,239 GREAT NECK RD,GREAT NECK,NASSAU,NY,11021,40.78188,-73.73196,0,0
2018,14111CRSCN1285E,1.10021E+11,CRESCENT MARKETING (DBA CRESCENT MANUFACTURING),10285 EAGLE DR,NORTH COLLINS,ERIE,NY,14111,42.60125,-78.93605,0,14
2018,14111CRSCN1285E,1.10021E+11,CRESCENT MARKETING (DBA CRESCENT MANUFACTURING),10285 EAGLE DR,NORTH COLLINS,ERIE,NY,14111,42.60125,-78.93605,0,241
2018,12161LDCST123CU,1.10021E+11,OLDCASTLE PRECAST INC,123 COUNTY RT 101,SELKIRK,ALBANY,NY,12158,42.522556,-73.865833,0,1904
2018,14303LNCHM2400B,1.1E+11,OLIN CORP,2400 BUFFALO AVE,NIAGARA FALLS,NIAGARA,NY,14303,43.081417,-79.026667,0,858.2
2018,14760CPRPW1648D,1.1E+11,COOPER POWER SYSTEMS LLC,1648 DUGAN RD,OLEAN,CATTARAUGUS,NY,14760,42.0717,-78.39067,6997,7007
2018,10940RYNLDRD2BA,1.1E+11,BALL METAL BEVERAGE CONTAINER CORP,95 BALLARD RD,MIDDLETOWN,ORANGE,NY,10941,41.46035,-74.36197,0.02,1301
2018,12306NSLTNONECA,1.10041E+11,VON ROLL USA INC,200 VON ROLL DR,SCHENECTADY,SCHENECTADY,NY,12306,42.804258,-73.985333,1366,0
2018,14111CRSCN1285E,1.10021E+11,CRESCENT MARKETING (DBA CRESCENT MANUFACTURING),10285 EAGLE DR,NORTH COLLINS,ERIE,NY,14111,42.60125,-78.93605,0,41
2018,14111CRSCN1285E,1.10021E+11,CRESCENT MARKETING (DBA CRESCENT MANUFACTURING),10285 EAGLE DR,NORTH COLLINS,ERIE,NY,14111,42.60125,-78.93605,0,16
2018,14094LLGHN695OH,1.1E+11,ATI SPECIALTY MATERIALS-LOCKPORT PLANT,695 OHIO ST,LOCKPORT,NIAGARA,NY,14094,43.15664,-78.71152,0,6
2018,10940RYNLDRD2BA,1.1E+11,BALL METAL BEVERAGE CONTAINER CORP,95 BALLARD RD,MIDDLETOWN,ORANGE,NY,10941,41.46035,-74.36197,30,35000
2018,10509HPTRN1650R,1.10007E+11,HIPOTRONICS INC,1650 RTE 22,BREWSTER,PUTNAM,NY,10509,41.430305,-73.575048,4514,0
2018,10940RYNLDRD2BA,1.1E+11,BALL METAL BEVERAGE CONTAINER CORP,95 BALLARD RD,MIDDLETOWN,ORANGE,NY,10941,41.46035,-74.36197,73,41000
2018,10940RYNLDRD2BA,1.1E+11,BALL METAL BEVERAGE CONTAINER CORP,95 BALLARD RD,MIDDLETOWN,ORANGE,NY,10941,41.46035,-74.36197,2.73,1.01
2018,10940RYNLDRD2BA,1.1E+11,BALL METAL BEVERAGE CONTAINER CORP,95 BALLARD RD,MIDDLETOWN,ORANGE,NY,10941,41.46035,-74.36197,0,129
2018,12110GCMGN450OL,1.10004E+11,PHILIPS HEALTH CARE INC,450 OLD NISKAYUNA RD,LATHAM,ALBANY,NY,12110,42.75685,-73.79674,550,0
2018,14760CPRPW1648D,1.1E+11,COOPER POWER SYSTEMS LLC,1648 DUGAN RD,OLEAN,CATTARAUGUS,NY,14760,42.0717,-78.39067,300957,301211
2018,12047NRLTC628SO,1.1E+11,NORLITE LLC,628 S SARATOGA ST,COHOES,ALBANY,NY,12047,42.7555,-73.705667,197.18,26.69
2018,12110GCMGN450OL,1.10004E+11,PHILIPS HEALTH CARE INC,450 OLD NISKAYUNA RD,LATHAM,ALBANY,NY,12110,42.75685,-73.79674,1013,370
2018,14303LNCHM2400B,1.1E+11,OLIN CORP,2400 BUFFALO AVE,NIAGARA FALLS,NIAGARA,NY,14303,43.081417,-79.026667,0,577
2018,10940RYNLDRD2BA,1.1E+11,BALL METAL BEVERAGE CONTAINER CORP,95 BALLARD RD,MIDDLETOWN,ORANGE,NY,10941,41.46035,-74.36197,0,0
2018,14020TKMLKCEDAR,1.10001E+11,O-AT-KA MILK PRODUCTS COOPERAT IVE INC,4815 ELLICOTT ST,BATAVIA,GENESEE,NY,14020,42.98079,-78.16221,185163.3,20573.7
2018,14760CPRPW1648D,1.1E+11,COOPER POWER SYSTEMS LLC,1648 DUGAN RD,OLEAN,CATTARAUGUS,NY,14760,42.0717,-78.39067,0,62
2018,14020TKMLKCEDAR,1.10001E+11,O-AT-KA MILK PRODUCTS COOPERAT IVE INC,4815 ELLICOTT ST,BATAVIA,GENESEE,NY,14020,42.98079,-78.16221,0,0
2018,11222TRNSP419VA,1.1E+11,TRANSPACKERS SERVICES CORP,419 VANDERVOORT AVE,BROOKLYN,KINGS,NY,11222,40.71969,-73.93581,0,28
2018,14760CPRPW1648D,1.1E+11,COOPER POWER SYSTEMS LLC,1648 DUGAN RD,OLEAN,CATTARAUGUS,NY,14760,42.0717,-78.39067,3071,17
2018,12047NRLTC628SO,1.1E+11,NORLITE LLC,628 S SARATOGA ST,COHOES,ALBANY,NY,12047,42.7555,-73.705667,1.29,0.175
2018,14052MGNCXSENEC,1.10008E+11,MOOG INC,SENECA ST,EAST AURORA,ERIE,NY,14052,42.80516,-78.64658,28826.628,21.783
2018,12047NRLTC628SO,1.1E+11,NORLITE LLC,628 S SARATOGA ST,COHOES,ALBANY,NY,12047,42.7555,-73.705667,0.15,0.0205
2018,12047NRLTC628SO,1.1E+11,NORLITE LLC,628 S SARATOGA ST,COHOES,ALBANY,NY,12047,42.7555,-73.705667,1910.33,258.57
2018,12047NRLTC628SO,1.1E+11,NORLITE LLC,628 S SARATOGA ST,COHOES,ALBANY,NY,12047,42.7555,-73.705667,3.45,0.458
2018,12047NRLTC628SO,1.1E+11,NORLITE LLC,628 S SARATOGA ST,COHOES,ALBANY,NY,12047,42.7555,-73.705667,160.42,21.71
2018,14518LDRLN729CR,1.1E+11,ELDERLEE INC,729 CROSS RD,OAKS CORNERS,ONTARIO,NY,14518,42.931,-77.007,791.21,791.2231
2018,12047NRLTC628SO,1.1E+11,NORLITE LLC,628 S SARATOGA ST,COHOES,ALBANY,NY,12047,42.7555,-73.705667,22.53,3.05
2018,10940RVRSMRD2BA,1.1E+11,REVERE SMELTING & REFINING CORP,65 BALLARD RD,MIDDLETOWN,ORANGE,NY,10941,41.460844,-74.359694,10605,10605
2018,12047NRLTC628SO,1.1E+11,NORLITE LLC,628 S SARATOGA ST,COHOES,ALBANY,NY,12047,42.7555,-73.705667,0.32,0.041
2018,12047NRLTC628SO,1.1E+11,NORLITE LLC,628 S SARATOGA ST,COHOES,ALBANY,NY,12047,42.7555,-73.705667,40.57,5.492
2018,12047NRLTC628SO,1.1E+11,NORLITE LLC,628 S SARATOGA ST,COHOES,ALBANY,NY,12047,42.7555,-73.705667,21.34,2.88
2018,12047NRLTC628SO,1.1E+11,NORLITE LLC,628 S SARATOGA ST,COHOES,ALBANY,NY,12047,42.7555,-73.705667,8.5439,1.16
2018,12047NRLTC628SO,1.1E+11,NORLITE LLC,628 S SARATOGA ST,COHOES,ALBANY,NY,12047,42.7555,-73.705667,165.47,22.4
2018,12047NRLTC628SO,1.1E+11,NORLITE LLC,628 S SARATOGA ST,COHOES,ALBANY,NY,12047,42.7555,-73.705667,23.65,3.2
